,date,content,score,version,thumbs
3813,2021-06-18 20:19:02,O pior app que existe.,1,2.2.0,0
3814,2021-06-18 19:46:42,"Fiz todas as fotos lado direito ,lado esquerdo,frente sorrindo , aproximar mais o rosto depois de tirar minhas fotos fala que deu erro ou não pode concluir o cadastro/prova de vida para voltar mais tarde. Isso está sendo uma provação para mim e olha que sou totalmente Digital tenho cursos e treinamentos de internet.",1,2.2.0,4
3816,2021-06-18 18:50:32,"Estou há dias tentando a prova de vida. Liguei pra central, mandaram um passo a passo que não é igual ao do app, pois no meu gov já me jogam direto pro reconhecimento e não me pedem as autorizações. Assim, não consigo fazer. Aliás, nem a central sabe, pois só mandam a cartilha por e-mail. Não quero ir ao banco fazer algo simples e correr riscos, por causa da alta contaminação no país. Onde eu vou, no app pra conseguir a autorização? Sou servidora pública federal aposentada. Não sou do INSS.",1,2.2.0,0
3817,2021-06-18 18:49:53,Não conseguir entra na minha conta já fiz de tudo,1,2.2.0,0
3818,2021-06-18 18:25:54,"não consigo acessar pois não me lembro da senha a aopcao de email não aparece pra mim eo telefone cadastro nao tenho mais , e não sei mais o que fazer pra correr ninguém pra te da um auxílio",1,2.2.0,0
3819,2021-06-18 18:10:57,Difícil de acessar. pouco amigável. Horrível,1,2.2.0,0
3820,2021-06-18 18:05:36,cadê meus contracheques? eu preferia o Sigep,1,2.2.0,0
3823,2021-06-18 15:45:03,Muito ruim a identificação facial não funciona só faz passar raiva . Prova de vida e a biometria tem ser vídeo conferência no celular ou computador com uma pessoa atendendo.,1,2.2.0,0
3824,2021-06-18 15:02:35,gostei,1,2.2.0,0
3825,2021-06-18 14:49:52,reconhecimento facial horrível,1,2.2.0,0
3826,2021-06-18 14:49:07,"A validação facial não tá funcionando, a pessoa faz os passos mas não vai, um dia já tentando.",1,2.2.0,0
3827,2021-06-18 14:44:45,"Preciso fazer minha prova de vida mas esse Meu gov não me habilita para continuar ,fica pedindo CNH, não tenho carro , não dirijo e nem tenho CNH. Como resolver essa questão.? Tenho biomettia facial no Detran mas para carteira de identidade e no TRE qdo votei em 2018, estão no SouGov. Era para entrar o CPF como é pedido.",1,2.2.0,0
3829,2021-06-18 14:09:12,"Não funciona! Pede para virar a cabeça pra todo lado, pisca, sorria. Fica parecendo um doido na rua e no final ainda não abre. Não teria como volta o antigo aplicativo para consulta de contra cheque?",1,2.2.0,0
3830,2021-06-18 13:25:14,Super dificil,1,2.2.0,0
3831,2021-06-18 12:00:03,"Horrível, não consigo acessar nada",1,2.2.0,0
3832,2021-06-18 11:48:02,NÃO FONCIONA MUITO FRACO PERDA DE TENPO.,1,2.2.0,0
3833,2021-06-18 09:59:31,Carteira digital,1,2.2.0,0
3834,2021-06-18 04:34:25,"Péssimo, nem inicia o acesso 👎👎👎",1,2.2.0,0
3835,2021-06-18 03:53:31,"O apk não está nem lendo o cadastro quanto a validação de senha,consertem isso precisamos usar o apk😞",1,2.2.0,0
3837,2021-06-17 22:27:47,não funciona,1,2.2.0,0
3838,2021-06-17 22:15:05,"Enganação, que vergonha fazer o povo de idiota 😡",1,2.2.0,0
3839,2021-06-17 22:13:50,Esse app é um lixo nunca entrei nele e fica dizendo que já tenho cadastro e não funciona dando erro,1,2.2.0,0
3842,2021-06-17 20:19:37,Ser obrigado a ter CNH pra acessar o aplicativo é um absurdo. E quem não tem CNH?,1,2.2.0,0
3843,2021-06-17 20:05:12,"Péssimo. Não se consegue mais fazer a validação biométrica. Eu já tinha feito ano passado. Agora está pedindo novamente, mas não se consegue. Quero saber se o setor de TI vai conseguir resolver esse ""bug""! Será que são capaz de resolver? Pelo tempo que está dando esse erro acho que vão ter que fazer um novo concurso ou contratar alguma empresa que tenha um TI capacitado! É vergonha! Infelizmente só se consegue avaliar selecionando pelo menos uma estrela. Tinha que ter outra opção sem estrela.",1,2.2.0,7
3844,2021-06-17 19:58:05,"Câmera do aplicativo péssima, a da caixa econômica é superior pra verificação biométrica.",1,2.2.0,0
3845,2021-06-17 19:57:08,Péssimo! Coloca essa validação facial sendo que não presta. Completa e volta pra login. Tenta novamente e da erro. Nunca finaliza e não pode acessar se não completar essa etapa mal programada.,1,2.2.0,2
3846,2021-06-17 19:50:06,"Aplicativo não funciona,loguei coloquei senha nova e não funciona após novas tentativas diz que fui bloqueado,tudo conforme manda eu fiz e não funciona,e outras vezes já tentei e não adianta",1,2.2.0,0
3848,2021-06-17 19:09:51,"Foi péssima eu c Não consigp acessar nada pois da como se eu tivesse cadastrada, porém eu não lembro a senha de nda e também não tem como você fazer alguma alteração cadastral muito chateada",1,2.2.0,0
3849,2021-06-17 18:35:10,"Não consigo entrar,fazer cadastro pois o reconhecimento facial não funciona, é uma vergonha esse aplicativo",1,2.2.0,0
3850,2021-06-17 18:34:47,"Reconhecimento facial não funciona e quando faz a leitura, volta a tela de login do aplicativo. É complicado efetuar a prova de vida para o INSS, para uma pessoa maior de 80 anos, com dificuldades de locomoção e comorbidades, que está em uso continuo de oxigenio, não podendo se locomover.",1,2.2.0,21
3851,2021-06-17 18:10:21,"Péssimo. Tentei várias vezes fazer o cadastro da minha tia e só dá erro, mesmo colocando todos os dados ... Nunca completa o cadastro. E quem sofre os idosos por passar por essa situação.",1,2.2.0,1
3852,2021-06-17 18:08:35,"Patético, simplesmente, o aplicativo não condiz com o mesmo que aparece no site do governo, muito menos nas fotos aqui no google play...",1,2.2.0,0
3853,2021-06-17 17:30:09,"Tô dando uma estrela porque se eu pudesse eu dava -5 estrelas, já validei tanto o meu rosto nesse app que até o presidente viu",1,2.2.0,0
3855,2021-06-17 15:53:18,"Fiz o procedimento com minha mãe, ela não tem CNH. Fazemos quando tá quase para dar certo. Da inválido. Perda de tempo isso, só pode. Qual o motivo do governo complicar tanto?",1,2.2.0,0
3856,2021-06-17 15:41:31,"Muito insatisfeita cm o app , to a dias tentando entrar e sempre diz senha errada, vou la e troco a senha e mesmo assim nao vai",1,2.2.0,0
3858,2021-06-17 15:20:30,Não consigo fazer a recuperação da senha para o meu pai.,1,2.2.0,0
3859,2021-06-17 15:09:52,Péssimo.,1,2.2.0,0
3860,2021-06-17 15:01:43,Tentando fazer validação biométrica sem sucesso. Aplicativo com muitos problemas.,1,2.2.0,0
3861,2021-06-17 15:01:05,"Toda vez que vou fazer a verificação biometria facial, diz VERIFICAÇÃO BIOMETRICA INVALIDA, a foto ou os dados estao incorretos. Isso já faz uns 2 meses que acontece e não consigo realizar a verificação biometria. Teria que ter uma opção de para corrigir o problema.",1,2.2.0,1
3863,2021-06-17 14:55:18,"Estou tentando recuperar minha senha mais não consigo porque aparece um email que não é meu e um número de telefone que não é meu tbm, queria saber como faço pra resolver isso",1,2.2.0,0
3864,2021-06-17 14:51:06,Simplesmente não consigo fazer nada com esse aplicativo pois ele exige uma validação facial que é difícil de fazer e no final ainda diz que meu próprio rosto é invalido. Resumindo: enquanto não aprimorarem a validação facial o app será inútil .,1,2.2.0,3
3865,2021-06-17 14:42:12,"Pior app q já instalei, fiz tudo q eles pedem, fui pra um lugar mais iluminado parede branca etc... Mais nunca finaliza!",1,2.2.0,0
3866,2021-06-17 14:38:57,voces esperam que uma pessoa de mais de oitenta anos faça todos esses movimentos repetidamente e no final nao validam e tem que repetir várias e varias vezes pô! seria melhor enviar um video. pensem melhor sobre.,1,2.2.0,0
3867,2021-06-17 14:09:05,"Tenho meses tentando acessar e não consigo, pede dados da minha CNH, sendo que nem tenho uma.",1,2.2.0,0
3868,2021-06-17 14:07:04,Esse aplicativo é uma droga não consigo fazer a leitura fácil sempre da tempo esgotado .,1,2.2.0,0
3869,2021-06-17 13:38:48,"Lamentável, devido aos problemas já relatados abaixo meu acesso é sistematicamente invalidado ao tentar utilizar o app, me causando um grande transtorno tendo que executar novamente um dos processos de recuperação de senha só disponíveis no site.",1,2.2.0,2
3870,2021-06-17 13:38:18,ruin,1,2.2.0,0
3871,2021-06-17 13:23:46,"muita falha, muito difícil de fazer a recuperação de senha ,deveria ser simplificado !",1,2.2.0,0
3872,2021-06-17 12:52:49,"Não consigo recuperar minha senha. Realizo o reconhecimento facial para recuperação de senha mas,logo após pedem para digitar um códico que foi enviado para um e-mail que eu desconheço. Estou precisando muito utilizar o aplicativo e não tem um modo no aplicativo para confirmar ou excluir e-mail que no meu caso desconheço.",1,2.2.0,1
3873,2021-06-17 12:12:50,Várias tentativas sem sucesso. Depois de fazer todos os movimentos o resultado é sempre negativo e manda tentar novamente.,1,2.2.0,0
3874,2021-06-17 11:42:47,Precisa melhor e muito,1,2.2.0,0
3875,2021-06-17 05:06:10,"É impossível acessar a validação facial, assim é impossível entrar no App",1,2.2.0,0
3876,2021-06-17 02:01:40,Por duas vezes não consegui ser reconhecido pelo aplicativo. Deveriam fazer isso de maneira mais eficiente.,1,2.2.0,0
3877,2021-06-17 00:52:54,"Pra começar nem funciona. Bom, nem fiquei surpreso por se tratar de um aplicativo desenvolvido pelo governo, me espantaria se ele estivesse funcionando e conseguisse fazer o cadastramento facial.",1,2.2.0,1
3878,2021-06-17 00:17:26,Não consigo validar não tira foto,1,2.2.0,0
3879,2021-06-16 23:42:02,"o governo obrigar o servidor público a usar esse aplicativo é um absurdo. Alem de mal feito, colocar em uso esse aplicativo durante uma pandemia",1,2.2.0,0
3880,2021-06-16 23:36:04,To tentando fazer uma validação facial..E não consigo..o App é complicado.,1,2.2.0,0
3881,2021-06-16 23:29:30,Horrivel,1,2.2.0,0
3882,2021-06-16 22:31:27,"Quando vou cadastrar o CPF do meu Pai, diz que o mesmo já existe cadastrado! Então vou na opção recuperação de senha, e não existe a opção de recuperação por e-mail, que consta lá na explicações. Sendo que nem sei se o e-mail dele está cadastrado! Pois nunca fiz esse cadastro.",1,2.2.0,0
3883,2021-06-16 22:21:28,Muito Ruin não consegui tirar foto só dar erro,1,2.2.0,0
3885,2021-06-16 21:52:48,"Não recupera conta, não sei minha senha e troquei o número de celular, a função de recuperar a senha com foto+CNH sempre da erro, não lê do código QR, nem pra fazer um app decente",1,2.2.0,0
3886,2021-06-16 21:18:16,toda vez q entro tenho q fazer autenticação facial,1,2.1.6,0
3887,2021-06-16 20:59:52,APLICATIVO HORROROSO!!!,1,2.2.0,0
3888,2021-06-16 19:37:22,Péssimo não consigo fazer a identificação facial,1,2.2.0,0
3889,2021-06-16 19:18:52,muito difícil acertar o ângulo para o reconhecimento facial.,1,2.2.0,0
3890,2021-06-16 19:06:22,problemas na validação facil,1,2.2.0,0
3891,2021-06-16 18:16:46,não enviou validação!,1,2.2.0,0
3892,2021-06-16 18:03:55,"demorado a validação, pedia para eu confirmar nome da minha mãe sendo que nem tinha a opção.",1,2.2.0,0
3893,2021-06-16 17:31:13,O aplicativo não funciona estalei no começo de junho quis fazer a prova de vida não completou a prova de vida tentei tira a fotografia fala que não tem rivalidade é muito ruim é perda de tempo.,1,2.2.0,2
3894,2021-06-16 17:25:50,Sinceramente que dificuldade é essa pra fazer essa validação faceal? Faço todos os procedimentos corretos e mesmo assim não consigo. Que palhaçada isso viu!!!!!,1,2.2.0,1
3897,2021-06-16 16:51:01,um inferno para cadastrar o reconhecimento facial,1,2.2.0,0
3898,2021-06-16 16:34:14,"Já tentei inúmeras vezes, fazer validação não consegui, talvez um estratereste consegue, a pessoa que projetou esse app, não se colocou no lugar Duma pessoa idosa, e suas dificuldades.",1,3.0.1,0
3899,2021-06-16 16:31:59,Não consigo configurar a identificação facial.,1,2.2.0,0
3902,2021-06-16 14:31:55,A biometria não me reconhece e não consigo ter acesso ao App por isso.,1,2.2.0,0
3903,2021-06-16 14:16:24,Há dias tento validar o reconhimento facial e só dá erro. Já estou cansada e não consigo resolver o meu problema.,1,2.2.0,0
3904,2021-06-16 14:15:15,não funciona a validação facial,1,2.2.0,0
3905,2021-06-16 13:59:16,Faz uma tempão que tento finalizar o cadastro e não consigo. Não tenho suporte para tira dúvidas não sei o que fazer. Mas a captação de imaginem o reconhecimento facial é inútil. Em nenhum lugar funciona. Não consigo completar o processo. Dá erro sempre. Me ajudem.,1,2.2.0,3
3906,2021-06-16 13:48:41,"Meu pescoço tá doendo de virar pra direita, esquerda.To com duas horas tentando e nada. Vcs tem que melhorar esse aplicativo.",1,2.2.0,0
3907,2021-06-16 13:41:40,"Telefone que eles dão158 não dar para falar não sei pra que serve , não dar pra resolver problema algum. Muito difícil .",1,2.2.0,0
3908,2021-06-16 13:12:27,bom,1,2.2.0,0
3909,2021-06-16 13:08:38,"tudo que é do governo não presta, nem um simples app",1,2.2.0,0
3910,2021-06-16 13:02:37,"Tem problemas no cadastros de endereço, nas cidades em que tem CEP único. O reconhecimento facial é difícil de ler as instruções para quem usa óculos, devia ser sonoro. a impressão que tenho na maioria destes APP do Governo é que não são testados pelos seus desenvolvedores na prática. Eles deixam o usuário quebrar cabeça, até que descubra que não funciona. Nós matam de raiva com essa preguiça de programador.",1,2.2.0,74
3911,2021-06-16 12:59:17,"Maior frescura essa validação facial! Faz-se o que é solicitado e, por fim, não dá certo!",1,2.2.0,0
3914,2021-06-16 12:53:33,ruim,1,2.2.0,0
3915,2021-06-16 12:48:32,"Continua uma M. ,pedindo documentação que eu nao inclui, a foto que é tirada NUNCA reconhece a gente. Tem que melhorar MUUUUITO. Você escolhe uma forma, ele te dá outra. Então pra que escolher? Muitos links pra clicar. Já tinha feito anteriormente, mas esqueci a senha. Refiz a senha e tive que fazer TUDO DE NOVO. É uma M, esse programa. E toda a vez que entra, quer tira foto novamente. Não pode ter acesso pelo dedão não ?",1,2.2.0,0
3916,2021-06-16 12:41:55,"Impossível tirar essas fotos... estou auxiliando minha sogra, mas já fiquei hrs e não consigo de jeito nenhum",1,2.2.0,0
3917,2021-06-16 11:05:49,Já tentei fazer a prova de vida e não funciona. Várias tentativas e nada😒😒,1,2.2.0,0
3918,2021-06-16 10:50:57,"Quem baixar pra fazer reconhecimento facial,pode entregar pra Deus.não entra, podem esquecer.só serve pra gastar espaço no celular!",1,2.2.0,0
3919,2021-06-16 05:39:35,"Porque Não consigo fazer essa validação facial?. O tempo sempre acaba antes do olha pra direita, pra esquerda, sorria, olha pra frente, e antes de terminar encerra. Já tentei inúmeras vezes. Que dificuldade! Outra, não temos mais acesso ao SIGEPE e não consigo entrar neste novo. Como fazer?",1,2.2.0,11
3920,2021-06-16 01:35:56,Não consigo terminar a identificação facial pois é enviado um código para um email que eu desconheço. Como resolver isso?,1,2.2.0,1
3921,2021-06-16 00:59:28,O cadastro facial não funciona 😔,1,2.2.0,0
3922,2021-06-16 00:31:11,burocrático,1,2.2.0,0
3923,2021-06-16 00:12:45,Não tô conseguindo entra tá pedindo codigo de duas etapas e troquei o celular e agora,1,2.1.9,0
3924,2021-06-16 00:09:38,"Impossível usar o aplicativo, ele quer reconhecer a facial, mas eu nunca enviei foto nem nada. E por mais que eu tentei simplesmente não aceita o reconhecimento, app horrível.",1,2.2.0,0
3925,2021-06-16 00:05:35,"Não quer reconhecer meu rosto, só dá erro.",1,2.2.0,0
3926,2021-06-15 23:33:14,prova de vida não funciona,1,2.2.0,0
3927,2021-06-15 21:55:56,"Tento recuperar senha e todas as opções que uso dão erro. Fora que não aparece a opção de recuperar senha por e-mail que seria a mais útil p mim, pois não tenho mais o número de celular da época de meu cadastro. O site e o app são péssimos. Preciso com urgência de meu acesso para uma contratação de emprego e não consigo.",1,2.2.0,3
3928,2021-06-15 21:28:13,"Software lixo....o reconhecimento facial não funciona. Minha mãe é idosa e sempre vai a PIPAR da Aeronáutica para fazer prova de vida. Foi esse ano em ao vivo e no posto falaram pra ela voltar pra casa e fazer a prova por esse aplicativo lixo. Se ela já estava lá pq não fizeram a prova de vida dela? Absurdo. Tudo o que é público é um lixo, até isso tem que privatizar.",1,2.2.0,53
3929,2021-06-15 21:02:16,Não consigo recuperar minha senha do gov não tenho mais o que fazer esssi Apple e péssimo,1,2.2.0,0
3930,2021-06-15 20:25:00,"Péssimo, estou a quase um mês tentando fazer o reconhecimento facial pelo CPF e não consigo ... Hoje consegui fazer um reconhecimento mas o Sistema faer um novo reconhecimento para validar o primeiro. Aí eu não estou conseguindo ... Vou ter de fazer um agendamento e comparecer pessoalmente no meu Setor de Pagamento para fazer a Prova de Vida ...",1,2.2.0,0
3931,2021-06-15 20:01:51,Pode-se fui desconectou verificar servidor não foi encontrado sua biometria!!!! Tem que colocar no plantão?,1,2.2.0,0
3932,2021-06-15 19:18:44,"Como que eu recupero minha conta do Enem,fiz em 2018, ñ tenho acesso ao e-mail, nem telefone quando criei mais, tinha minha senha certinha, até que vcs mudaram aí teve que por nova senha, agora perdi minha conta como recupero? Se eu ñ tenho carteira de habilitação???? Título de eleitor todo mundo tem tem q refazer isso aí.",1,2.2.0,0
3933,2021-06-15 19:11:18,"Aplicativo HORRÍVEL, tentei mais de 20 vezes fazer a validação facial e fica dando inválida",1,2.2.0,0
3934,2021-06-15 17:54:19,"App horrível, esse povo não tem consciência que nem todo idoso ou pessoas mais jovens possuem CNH. Podiam melhorar isso viu",1,2.2.0,0
3935,2021-06-15 17:45:53,opção te tirar foto muito ruim,1,2.2.0,0
3937,2021-06-15 17:19:52,"Muito ruim, tentei 3 vezes fazer a biometria facial da minha vó e não deu certo em nenhuma das três. Consegui fazer todos os passos, mas voltou para o início do aplicativo assim que eu concluí.",1,2.2.0,0
3938,2021-06-15 17:13:23,Nao consigo entrar :/,1,2.2.0,0
3939,2021-06-15 17:10:46,"Eu nao tenho mais acesso ao e-mail que preciso para recuperar a senha. Mesmo com reconhecimento facial, pede o código que foi para o e-mail.",1,2.2.0,0
3940,2021-06-15 16:54:26,"Site péssimo 😕. Não consegui cadastrar senha,AFF. Sempre volta na mesma página.",1,2.2.0,0
3941,2021-06-15 16:50:31,Não existem maneiras possíveis de capturar a foto. O App não funciona.,1,2.2.0,0
3943,2021-06-15 16:24:31,"Não presta, não funciona.",1,2.2.0,0
3944,2021-06-15 16:17:41,"A validação além de difícil realização, qdo se consegue não aparece praticamente nada e ao sair e entrar novamente, pede que faça validação facial novamemte.... são horas tentando até que vc desiste. Muito ruim. Se o objetivo é que não se consiga acesso ao sistema, o objetivo foi atingido. Se precisar ver o meu contra-cheque, prefiro ir no RH, é mais rápido e fácil.",1,2.2.0,382
3945,2021-06-15 16:05:54,"Muito difícil, não consegui concluir nada nesse app, essa validação facial é um verdadeiro inferno não funciona não conclui, odiei , tudo que é do governo é só pra complicar a vida do ser humano",1,2.2.0,2
3946,2021-06-15 15:52:47,"Essa validação facial, é horrível de fazer!Eu tento por muito tempo e nunca dá certo!Não consigo acessar meus dados!!",1,2.2.0,0
3947,2021-06-15 15:46:41,horrível,1,2.2.0,0
3948,2021-06-15 15:01:36,"Preciso recuperar minha conta, essa validação facial nunca funciona. Aff! Ninguém merece!",1,2.2.0,0
3949,2021-06-15 14:55:39,A função de reconhecimento facial é irritante.,1,2.2.0,0
3950,2021-06-15 14:50:24,Desconheço o número de tefone e email que está logado com meu CPF,1,2.2.0,0
3951,2021-06-15 14:34:05,App muito ruim não tenho cadastro e fica aparecendo que já tenho Aí não consigo acessar o app não tem nem a opção de recuperar senha ( no caso se eu já estivesse cadastrado ) governo continua dificultando nada pra facilitar,1,2.2.0,0
3953,2021-06-15 13:43:57,Pouco tempo para validação facial,1,2.2.0,0
3954,2021-06-15 13:28:26,"Tudo que vou fazer agora em qualquer aplicativo sou redirecionado a esse portal do Gov.br e eu simplesmente não consigo acessar de maneira alguma, ele não aceita meu CPF, nem quer acessar por conta bancária, nem validação facial, não sei mais o que fazer e estou sendo prejudicado por culpa dele.",1,2.2.0,2
3955,2021-06-15 12:41:37,Muito difícil fazer a validação facial repetitiva e complicada,1,2.2.0,0
3956,2021-06-15 12:38:54,Péssimo. Não consigo entrar. Quero mudar o email mas é impossível. Melhorem isso.,1,2.2.0,0
3957,2021-06-15 12:17:42,"essa validação facial é horrível, deveria ter um jeito mais fácil, a gente segue os procedimentos e não dá certo na maioria das vezes.",1,2.2.0,0
3958,2021-06-15 11:53:32,"Horrível,faz muito tempo que eu tô tentando acessar ele para mudar a senha e não está funcionando a leitura do QR Code e nem avaliação facial.",1,2.2.0,0
3959,2021-06-15 11:28:25,"Fica dando erro na hora de fazer o reconhecimento facial, informando que não foram encontrado dados da biometria",1,2.2.0,0
3960,2021-06-15 09:01:43,Nunca aceita a foto,1,2.2.0,0
3961,2021-06-15 01:53:08,boa,1,2.2.0,0
3962,2021-06-14 23:38:11,lixo,1,2.2.0,0
3964,2021-06-14 22:02:06,"Um lixo. To tentando abrir um MEI há horas. Esse serviço é gratuito, mas as plataformas do governo simplesmente não funcionam. Estou começando a entender porque as pessoas pagam empresas privadas para isso.",1,2.2.0,1
3965,2021-06-14 21:09:14,"Não consigo baixar. Só da CPF e senha inválida, sendo que eu consigo entrar no site pelo computador com essas informações",1,2.2.0,0
3967,2021-06-14 20:18:45,"Péssimo aplicativo, não entra",1,2.2.0,0
3968,2021-06-14 19:42:20,"O aplicativo não realiza a prova de vida. A biometria é validada. A foto é aceita. É informado que a validação facial foi feita com sucesso, entretanto, a situação da prova de vida no aplicativo SOUGOV continua apresentando a pendência.",1,2.2.0,1
3971,2021-06-14 17:47:11,Horrivel a gente nao tem CNH e fica pedindo,1,2.2.0,0
3972,2021-06-14 16:35:22,Pelo amor de Deus melhorem essa validação facial poxa,1,2.2.0,0
3973,2021-06-14 16:29:00,"nunca dá certo a foto, levei 10 minutos para conseguir e no final não ser possível o envio para o INSS",1,2.2.0,0
3974,2021-06-14 16:18:04,"Lixo. Não funciona, faz dias que tento. Tudo do governo para atender a população é complicado.",1,2.2.0,0
3975,2021-06-14 16:10:04,Validação facial nao funciona.....muito ruim ....nao consigo concluir o cadastro,1,2.2.0,0
3976,2021-06-14 15:36:24,Fui fazer o cadastro diz q já está cadastrado e já tem um email cadastrado q não é meu o q fazer ?,1,2.2.0,0
3977,2021-06-14 15:05:07,Esse app nao tem finalidade!!? Ondr estão as informações do app sigepe que este substituiu?,1,2.2.0,0
3978,2021-06-14 14:36:23,muito bom,1,2.2.0,0
3979,2021-06-14 14:03:48,"Não tenho como me comunicar com o esse app, pois tenho 66 anos e não tenho curso digital, me sinto desprotejido ,e obrigado a pagar!!!!!!!!!!!!!!!!!!",1,2.2.0,0
3980,2021-06-14 13:52:48,"Esse app é um lixo, não funciona fiquei 3 dias tentando e foi inútil!",1,2.2.0,0
3981,2021-06-14 13:41:18,Trocaram a senha a minha mãe tô tentando recuperar a senha mais nem com a facial não da certo pois o código vai pro email da pessoa que mundou é agente não conheço como faço pra munda o email???,1,2.2.0,0
3982,2021-06-14 13:16:43,"Pela reclamação das pessoas já fiquei triste estalei pra fazer prova de vida da minha mãe mas com tantas reclamações vejo que vai dar problema tbem,se desse certo seria ótimo neste tempo de pandemia vou fazer uma tentativa já esta dando erro aqui já vi vou desestalar tbem",1,2.2.0,1
3983,2021-06-14 13:06:04,"Não estou conseguindo atualizar ou visualizar, ou até mesmo imprimir o CRLV de 2021. Já está tudo pago, mas não aparece no aplicativo e não atualiza. Solicito uma solução por favor!!",1,2.2.0,0
3984,2021-06-14 13:03:09,"Não consigo logar no sistema, a tela de autenticação fica carregando e não abre nunca. Pelo site sempre da mensagem de erro de login... Nada funciona...",1,2.2.0,1
3985,2021-06-14 11:45:34,No meu não tá dando para fazer a leitura do QR code do título,1,2.2.0,0
3987,2021-06-14 07:04:37,Não funciona,1,2.2.0,0
3988,2021-06-14 06:13:04,horrivel..recaptcha nao funciona da erro e nao consigo entrar pra fazer a senha pro encceja..agr nao vou saber o local da prova pq nao consigo acessar..afs só estressa essas coisas do governo.pessimo,1,2.2.0,0
3989,2021-06-14 02:14:29,"Não era pra dar nem uma estrela,consequi fazer tudo direitinho cadastro e foto,tido,só não acho nada lá dentro, do vejo meu CPF, não tem contra cheque, nem previa,nem parte das consignatarias,não tem nada,e outra coisa disseram que ia constar a CNH e pro vá de vida. E agora onde vejo a prévia e tiro contra cheque?🤔😔",1,2.2.0,0
3990,2021-06-14 01:27:03,mais ou menos precisa melhorar em recuperação de email e senhas.,1,2.2.0,0
3991,2021-06-14 01:01:47,A validação facial sempre está dando problema,1,2.2.0,0
3992,2021-06-13 22:17:23,"O reconhecimento fácil não tá aceitando,dos que ""a foto ou dados estão inválidos"" eu faço todo o prossedimento e no final não funciona. Uma foto segurando o RG já bastaria. Fica aqui minha dica. Espero avaliar da próxima vez com todas as estrelas.",1,2.2.0,70
3994,2021-06-13 20:59:50,"Não tenho acesso ao numero do celular que está vinculado, e não tem outra opção para o envio do código.",1,2.2.0,0
3995,2021-06-13 20:01:20,"É confuso, traz inúmeros erros e não funciona . péssimo",1,2.2.0,0
3996,2021-06-13 19:34:46,Não consigo efetuar essa validação facial. Só perda de tempo. E muita raiva que passei. Desisto.,1,2.2.0,1
3997,2021-06-13 19:14:35,Aplicativo não faz o reconhecimento facial péssimo se pudesse não daria estrela alguma desenvolvedor precisa melhorar este aplicativo. Desinstalei pq não presta,1,2.2.0,0
3998,2021-06-13 18:04:39,"O governo só é eficiente quando é para cobrar seus impostos , tem os melhores sistemas do mundo , mais para oferecer um serviço a sociedade conta com os profissionais mais incompetente possíveis , concursados e sem o mínimo de capacidade para desenvolver um sistema simples , e só vermos o tanto de nota 1 para ver a eficácia deste aplicativo .",1,2.2.0,3
3999,2021-06-13 17:15:53,Muito ruim péssimo,1,2.2.0,0
4000,2021-06-13 16:34:48,preciso fazer prova de vida e simplesmente não consigo fazer validação facial. muitos comentários aqui falando do mesmo problema e NINGUÉM parece resolver isso.,1,2.2.0,0
4001,2021-06-13 16:04:47,Tem defeito!,1,2.2.0,0
4002,2021-06-13 14:19:02,O App não serve pra nada. Seguimos os comandos em lugar claro e não reconhece o rosto,1,2.2.0,1
4003,2021-06-13 13:54:16,desnecessário,1,2.2.0,0
4004,2021-06-13 13:22:52,Se existe app pior eu desconheço. Não ativa a biometria nunca. N serve para nada.,1,2.2.0,1
4005,2021-06-13 13:10:28,"Esse sistema de biometria facial só serve pra passar raiva mesmo, totalmente ineficiente. 300 tentativas, com fundos diferentes, luzes diferentes, com e sem óculos, executando os comandos mais rápido e mais devagar, todas as tentativas falhas.",1,2.2.0,11
4006,2021-06-13 12:47:40,Muito complicado de usar. péssimo,1,2.2.0,0
4007,2021-06-13 12:11:08,"Eu faço o reconhecimento facial e informa que vai mandar um código para o e-mail que eu não tenho mais e não consigo mudar, isso é uma palhaçada né",1,2.2.0,1
4009,2021-06-13 01:00:22,"Impossível entrar no app com esse sistema de ""reconhecimento facial"" que mais parece uma piada de mal gosto! Ridículo!",1,2.2.0,0
4010,2021-06-13 00:55:31,"Olá eu não estou conseguindo, porque o e-mail que está cadastrado não e o nem o telefone nada haver com com os meus dados cadastrodo . Como que os documentos meu foram para em mãos errada, era pra ser um site seguro e vocês deixam um mal feito entrar no site do governo e fazer uma sacanagem dessa, eu preciso entrar no site pra organizar as minhas coisas.",1,2.2.0,1
4011,2021-06-12 23:58:46,"Péssimo. Não contigo acessar, pede validade da CNH e eu NEM TENHO. Como se acessa um app contando que a pessoa tenha uma carteira de CNH?",1,2.2.0,0
4013,2021-06-12 23:21:47,Depois de dezenas de tentativas não enviaram.,1,2.2.0,0
4014,2021-06-12 22:33:12,O botão para tirar a foto simplesmente não funciona. Por favor arrumem,1,2.2.0,0
4015,2021-06-12 21:36:11,"Péssimo, se um dia vc esquece a senha só lamento. As soluções deles para recuperações são inúteis.",1,2.2.0,0
4016,2021-06-12 18:49:29,"sistema não funciona, só dá erro. Diz que não tá bem iluminado, que não validou biometria, não tem santo que faça isso funcionar.",1,2.2.0,2
4017,2021-06-12 18:24:55,Muito lento e nao valida o acesso,1,2.2.0,0
4019,2021-06-12 16:56:40,"não gostei desse aplicativo, muito lento",1,2.2.0,0
